timestamp,facility_type,machine_id,machine_speed,shift,production_time,output_quantity,energy_consumption,energy_per_unit,ambient_temperature,humidity,defect_rate,defect_type,maintenance_needed,energy_waste_flag,anomaly_label,carbon_emission,energy_cost,production_efficiency,quality_score,predicted_energy_class,recommended_action,efficiency_score
2025-01-24 11:00:00,Knitting,M011,1358.0,Morning,0.0162,78.3,104.97,1.26,23.8,51.3,1.83,Broken Yarn,No,1,0,45.27,804.31,53.2,90.4,Low,Check Energy Usage,65.3
2025-01-24 11:30:00,Dyeing,M015,58.0,Morning,0.0233,100.7,204.14,2.0,26.8,83.3,2.04,Hole,No,1,0,88.66,1503.46,72.7,93.3,High,Optimize Machine Load,79.3
2025-01-24 12:00:00,Knitting,M010,1130.0,Morning,0.0074,91.6,86.36,1.03,19.6,54.3,1.19,Float,No,0,0,38.74,653.6,58.9,92.7,Low,Continue Production,70.3
2025-01-24 12:30:00,Dyeing,M013,69.0,Morning,0.0178,94.3,180.63,2.0,23.6,75.6,2.19,Broken Yarn,Yes,1,1,78.83,1383.44,60.8,86.7,High,Schedule Maintenance,62.5
2025-01-24 13:00:00,Dyeing,M016,57.0,Morning,0.0192,104.8,198.13,1.86,26.9,72.7,1.52,Float,No,0,0,84.34,1491.13,73.0,92.7,High,Continue Production,77.6
2025-01-24 13:30:00,Weaving,M007,573.0,Morning,0.0244,69.1,81.07,1.29,19.3,47.1,1.42,Hole,No,0,0,36.09,630.45,55.7,86.4,Low,Continue Production,59.1
2025-01-24 14:00:00,Spinning,M003,16317.0,Evening,0.021,78.3,156.03,2.01,19.5,63.5,2.09,Float,No,1,0,71.26,1188.24,45.1,92.6,Medium,Optimize Machine Load,55.9
2025-01-24 14:30:00,Finishing,M019,43.0,Evening,0.0109,81.7,138.26,1.67,23.4,68.1,0.28,,No,1,0,59.21,1083.11,52.7,96.3,Low,Check Energy Usage,68.4
2025-01-24 15:00:00,Knitting,M011,1293.0,Evening,0.0196,110.0,127.37,1.22,22.1,53.8,1.58,Stain,No,0,0,56.17,995.81,79.1,90.7,Low,Continue Production,85.3
2025-01-24 15:30:00,Knitting,M011,1317.0,Evening,0.0099,106.3,126.73,1.25,22.5,56.4,1.98,,No,0,0,53.88,971.1,73.6,89.3,Low,Continue Production,79.5
2025-01-24 16:00:00,Knitting,M009,1074.0,Evening,0.0142,72.7,96.13,1.33,21.5,62.0,1.87,Broken Yarn,Yes,0,0,38.84,676.86,52.2,88.7,Low,Continue Production,60.8
2025-01-24 16:30:00,Spinning,M001,32136.0,Evening,0.0141,97.4,186.13,1.88,22.2,56.8,2.08,Stain,No,1,1,82.31,1488.08,64.8,87.7,High,Reduce Machine Speed,67.5
2025-01-24 17:00:00,Weaving,M006,1045.0,Evening,0.0124,86.7,152.03,1.68,20.1,64.4,2.49,Stain,Yes,1,1,63.3,1151.27,55.4,85.5,Medium,Inspect Machine,63.5
2025-01-24 17:30:00,Spinning,M001,24628.0,Evening,0.0183,80.4,185.35,2.26,21.6,46.1,1.55,Hole,No,1,0,81.43,1407.28,57.9,91.3,High,Check Energy Usage,69.6
2025-01-24 18:00:00,Knitting,M012,1708.0,Evening,0.0232,100.3,115.79,1.15,20.7,57.8,2.63,Stain,Yes,0,1,50.02,867.46,76.7,83.0,Low,Schedule Maintenance,79.5
2025-01-24 18:30:00,Dyeing,M014,23.0,Evening,0.017,75.5,160.87,2.19,27.4,54.5,1.26,Broken Yarn,No,1,0,68.12,1204.68,59.2,92.5,Medium,Reduce Machine Speed,62.8
2025-01-24 19:00:00,Weaving,M007,588.0,Evening,0.0171,79.9,114.22,1.51,21.0,49.9,1.28,Stain,No,0,0,47.92,930.98,50.8,95.0,Low,Continue Production,62.2
2025-01-24 19:30:00,Weaving,M005,762.0,Evening,0.0163,73.8,116.49,1.62,22.2,55.3,1.58,,No,1,0,48.17,941.93,46.5,84.4,Low,Check Energy Usage,50.2
2025-01-24 20:00:00,Weaving,M008,995.0,Evening,0.017,80.1,162.66,2.0,22.4,60.7,1.43,Stain,No,1,0,63.52,1255.62,53.5,91.9,Medium,Optimize Machine Load,65.5
2025-01-24 20:30:00,Knitting,M010,1225.0,Evening,0.0235,103.8,138.0,1.31,22.0,43.7,1.01,Hole,No,1,0,61.01,1045.88,76.8,94.8,Low,Check Energy Usage,79.2
2025-01-24 21:00:00,Knitting,M009,1149.0,Evening,0.0166,80.3,69.31,1.02,20.9,61.5,1.61,Hole,No,0,0,30.8,552.21,46.5,91.1,Low,Continue Production,54.0
2025-01-24 21:30:00,Spinning,M003,10178.0,Evening,0.0122,81.3,171.71,2.17,18.8,64.6,1.82,Hole,No,1,0,77.41,1309.66,61.4,87.7,Medium,Optimize Machine Load,70.4
2025-01-24 22:00:00,Dyeing,M013,74.0,Night,0.007,89.8,218.26,2.35,27.0,75.4,2.21,,Yes,1,1,91.94,1653.35,62.7,87.2,High,Schedule Maintenance,70.5
2025-01-24 22:30:00,Spinning,M002,17829.0,Night,0.022,100.3,195.06,1.94,21.0,57.9,1.85,Float,No,0,0,91.65,1497.93,72.7,91.6,High,Continue Production,78.1
2025-01-24 23:00:00,Spinning,M002,33900.0,Night,0.0223,107.0,222.62,2.16,21.6,56.5,2.46,Hole,No,1,0,94.43,1676.49,71.3,91.7,High,Optimize Machine Load,83.0
2025-01-24 23:30:00,Dyeing,M014,34.0,Night,0.008,91.3,194.91,1.98,27.6,67.4,1.24,Stain,Yes,0,0,80.51,1493.36,65.0,95.7,High,Continue Production,74.6
2025-01-25 00:00:00,Spinning,M004,17802.0,Night,0.0214,73.8,129.71,1.76,19.9,55.3,2.48,Float,Yes,0,1,51.93,995.26,33.9,80.7,Low,Schedule Maintenance,43.7
2025-01-25 00:30:00,Weaving,M007,734.0,Night,0.0179,75.2,121.12,1.58,21.0,53.5,1.59,Stain,No,1,0,45.27,945.84,44.5,89.0,Low,Check Energy Usage,57.2
2025-01-25 01:00:00,Knitting,M011,1031.0,Night,0.021,82.4,83.15,0.98,19.3,62.4,1.4,Stain,No,0,0,41.97,608.01,52.1,95.4,Low,Continue Production,62.1
2025-01-25 01:30:00,Finishing,M019,88.0,Night,0.0111,106.1,167.55,1.6,26.2,59.6,0.98,,No,1,0,77.7,1303.46,77.6,92.0,Medium,Check Energy Usage,85.0
2025-01-25 02:00:00,Spinning,M003,16898.0,Night,0.0206,90.1,204.67,2.32,23.7,58.8,1.67,Hole,No,1,0,90.62,1521.29,74.8,92.3,High,Reduce Machine Speed,80.0
2025-01-25 02:30:00,Weaving,M006,475.0,Night,0.0095,75.3,103.84,1.21,19.8,60.7,1.77,Hole,No,0,0,41.17,767.32,51.5,89.4,Low,Continue Production,62.1
2025-01-25 03:00:00,Dyeing,M013,65.0,Night,0.0154,105.0,205.52,1.9,25.3,71.3,1.53,Broken Yarn,No,0,0,95.82,1542.85,82.8,91.1,High,Continue Production,80.5
2025-01-25 03:30:00,Finishing,M019,40.0,Night,0.019,94.1,142.32,1.46,25.4,66.8,0.93,Float,No,0,0,59.93,1040.17,69.6,100.0,Medium,Continue Production,77.4
2025-01-25 04:00:00,Finishing,M020,75.0,Night,0.016,94.6,158.6,1.64,25.6,65.4,1.26,Stain,Yes,1,0,67.28,1247.57,72.0,92.3,Medium,Optimize Machine Load,76.9
2025-01-25 04:30:00,Spinning,M002,32014.0,Night,0.0173,115.3,214.2,1.91,20.9,52.2,1.63,Stain,No,0,0,98.07,1591.3,97.4,94.3,High,Continue Production,93.6
2025-01-25 05:00:00,Weaving,M007,1095.0,Night,0.0191,110.3,206.21,1.8,23.4,57.1,2.28,Hole,No,1,0,91.51,1541.3,70.6,84.6,High,Reduce Machine Speed,73.4
2025-01-25 05:30:00,Finishing,M017,105.0,Night,0.0116,123.9,220.44,1.82,23.4,63.7,1.66,Stain,No,1,0,103.81,1727.76,86.4,93.4,High,Optimize Machine Load,89.5
2025-01-25 06:00:00,Finishing,M018,107.0,Morning,0.0104,108.7,189.75,1.73,25.3,70.7,2.09,,No,1,0,82.78,1421.17,85.2,93.4,High,Optimize Machine Load,87.2
2025-01-25 06:30:00,Weaving,M007,566.0,Morning,0.0171,72.9,105.35,1.58,20.9,56.8,1.4,Hole,No,0,0,43.82,794.19,46.2,89.7,Low,Continue Production,52.8
2025-01-25 07:00:00,Finishing,M020,60.0,Morning,0.0154,101.5,162.33,1.72,24.2,79.1,1.96,Float,No,1,1,67.52,1194.85,72.2,89.6,Medium,Reduce Machine Speed,75.7
2025-01-25 07:30:00,Spinning,M004,27717.0,Morning,0.0117,76.5,144.96,1.87,20.8,62.8,1.89,Stain,No,0,0,55.09,1136.46,45.7,84.5,Medium,Continue Production,54.0
2025-01-25 08:00:00,Finishing,M019,102.0,Morning,0.0106,99.3,173.89,1.8,24.4,61.5,0.91,Broken Yarn,No,1,0,73.83,1357.17,66.5,92.6,Medium,Reduce Machine Speed,73.6
2025-01-25 08:30:00,Spinning,M003,29064.0,Morning,0.0113,96.2,169.88,1.89,22.6,53.8,1.57,Stain,No,1,0,77.8,1322.34,78.5,95.9,Medium,Check Energy Usage,83.1
2025-01-25 09:00:00,Finishing,M020,39.0,Morning,0.0135,87.4,160.56,1.8,23.5,63.2,0.9,Stain,No,1,0,71.6,1243.36,52.7,93.7,Medium,Check Energy Usage,61.7
2025-01-25 09:30:00,Spinning,M004,23474.0,Morning,0.0152,79.2,190.13,2.24,21.0,55.2,2.32,Float,Yes,1,1,82.03,1449.83,53.2,78.1,High,Inspect Machine,58.1
2025-01-25 10:00:00,Dyeing,M016,42.0,Morning,0.0233,94.7,194.9,1.97,24.1,69.9,0.96,Stain,No,0,0,80.02,1462.21,69.8,100.0,High,Continue Production,77.6
2025-01-25 10:30:00,Spinning,M003,24058.0,Morning,0.022,90.0,182.96,2.05,21.6,49.9,1.53,Float,No,1,0,79.76,1359.73,53.9,91.0,High,Reduce Machine Speed,66.1
2025-01-25 11:00:00,Spinning,M003,19813.0,Morning,0.0172,84.8,183.22,2.16,21.3,49.3,1.44,Stain,No,1,0,83.02,1445.9,53.9,93.0,High,Check Energy Usage,64.5
2025-01-25 11:30:00,Knitting,M011,1072.0,Morning,0.014,79.2,67.1,0.78,18.7,61.1,1.99,Broken Yarn,Yes,0,0,30.64,541.22,48.8,94.5,Low,Continue Production,64.5
2025-01-25 12:00:00,Dyeing,M016,68.0,Morning,0.0234,128.8,261.76,1.98,27.9,80.6,1.76,Float,No,1,0,113.49,1964.26,99.2,91.2,High,Check Energy Usage,100.0
2025-01-25 12:30:00,Finishing,M019,99.0,Morning,0.0144,109.5,176.42,1.63,24.4,73.0,1.59,Float,Yes,1,0,72.85,1344.15,76.5,91.8,High,Optimize Machine Load,84.8
2025-01-25 13:00:00,Spinning,M002,20867.0,Morning,0.0166,104.7,206.46,1.97,22.1,58.2,1.31,Float,No,1,0,92.45,1559.16,76.4,91.3,High,Optimize Machine Load,84.2
2025-01-25 13:30:00,Weaving,M007,835.0,Morning,0.0234,85.3,145.11,1.68,20.9,65.5,1.93,Broken Yarn,Yes,1,0,50.01,1059.16,47.0,84.0,Medium,Check Energy Usage,60.9
2025-01-25 14:00:00,Dyeing,M016,41.0,Evening,0.0144,97.4,189.36,1.91,26.3,63.8,1.3,Hole,No,1,0,83.15,1448.14,83.0,93.5,High,Optimize Machine Load,82.2
2025-01-25 14:30:00,Finishing,M020,108.0,Evening,0.0203,102.8,148.26,1.45,25.4,70.6,1.84,Stain,No,0,0,74.18,1111.64,72.4,91.4,Medium,Continue Production,79.1
2025-01-25 15:00:00,Knitting,M010,1595.0,Evening,0.0104,99.2,117.33,1.19,20.4,53.7,1.46,Hole,No,0,0,44.54,854.78,74.8,94.7,Low,Continue Production,83.4
2025-01-25 15:30:00,Spinning,M004,27581.0,Evening,0.0176,74.1,159.44,2.04,21.0,57.7,2.56,Stain,No,1,1,67.75,1154.17,42.3,82.2,Medium,Inspect Machine,56.5
2025-01-25 16:00:00,Weaving,M007,1183.0,Evening,0.0122,86.0,142.28,1.57,23.6,54.7,1.78,,Yes,1,0,61.29,1020.2,52.4,89.4,Medium,Check Energy Usage,59.3
2025-01-25 16:30:00,Dyeing,M015,27.0,Evening,0.0079,79.8,158.47,1.95,25.9,70.3,1.44,Stain,No,1,0,66.45,1191.1,66.2,88.8,Medium,Optimize Machine Load,73.8
2025-01-25 17:00:00,Finishing,M020,94.0,Evening,0.0107,94.6,184.38,1.84,24.8,61.4,1.74,Float,Yes,1,0,83.61,1399.73,53.7,92.2,High,Check Energy Usage,63.6
2025-01-25 17:30:00,Spinning,M001,14801.0,Evening,0.0109,90.8,161.12,1.8,19.5,66.0,1.87,Stain,No,0,0,71.33,1191.11,63.0,90.2,Medium,Continue Production,75.3
2025-01-25 18:00:00,Spinning,M002,17614.0,Evening,0.0131,93.5,197.67,2.01,21.1,67.2,1.38,Stain,No,1,0,85.8,1530.3,59.7,99.9,High,Optimize Machine Load,65.6
2025-01-25 18:30:00,Dyeing,M014,54.0,Evening,0.0187,103.5,246.48,2.35,26.3,64.9,2.11,Hole,Yes,1,1,109.42,1873.09,72.8,90.3,High,Schedule Maintenance,74.9
2025-01-25 19:00:00,Spinning,M002,30775.0,Evening,0.0194,111.9,206.5,1.67,19.4,50.5,1.82,Stain,No,0,0,89.07,1594.54,79.5,89.4,High,Continue Production,76.5
2025-01-25 19:30:00,Dyeing,M013,32.0,Evening,0.0184,86.2,179.9,2.17,26.4,68.6,1.27,Hole,No,1,0,90.26,1361.72,52.6,93.4,High,Optimize Machine Load,63.2
2025-01-25 20:00:00,Dyeing,M015,82.0,Evening,0.0082,117.8,210.26,1.82,24.9,74.5,2.14,Broken Yarn,No,0,1,91.23,1568.59,88.5,89.4,High,Inspect Machine,95.5
2025-01-25 20:30:00,Finishing,M017,84.0,Evening,0.021,106.4,170.62,1.58,26.5,63.0,1.47,Hole,No,1,0,74.32,1302.98,60.9,94.2,Medium,Reduce Machine Speed,69.1
2025-01-25 21:00:00,Finishing,M017,91.0,Evening,0.0142,110.5,165.92,1.48,21.0,59.6,1.61,Hole,No,0,0,64.67,1212.14,77.9,92.3,Medium,Continue Production,81.8
2025-01-25 21:30:00,Knitting,M009,1071.0,Evening,0.0064,70.9,104.58,1.31,21.6,59.1,1.68,Hole,Yes,1,1,42.9,817.43,43.9,86.1,Low,Inspect Machine,56.1
2025-01-25 22:00:00,Finishing,M018,108.0,Night,0.0201,121.6,235.54,1.97,25.0,58.5,1.33,Stain,No,1,0,106.11,1754.97,84.6,90.3,High,Check Energy Usage,85.7
2025-01-25 22:30:00,Weaving,M006,1264.0,Night,0.0132,104.3,143.11,1.32,19.6,51.7,1.55,Broken Yarn,No,0,0,56.34,1125.8,79.4,91.3,Medium,Continue Production,83.5
2025-01-25 23:00:00,Weaving,M007,846.0,Night,0.0165,85.2,121.14,1.34,20.3,58.8,2.1,Hole,No,0,0,43.58,908.34,52.1,91.6,Low,Continue Production,63.2
2025-01-25 23:30:00,Spinning,M004,27708.0,Night,0.0233,76.0,140.27,1.79,21.2,40.9,1.64,Float,No,0,0,60.59,1109.96,45.4,88.6,Medium,Continue Production,53.7
2025-01-26 00:00:00,Dyeing,M013,28.0,Night,0.0093,70.5,166.96,2.45,27.1,78.5,1.84,Broken Yarn,No,1,1,77.44,1225.66,41.9,92.8,Medium,Reduce Machine Speed,54.3
2025-01-26 00:30:00,Knitting,M009,1295.0,Night,0.0165,82.1,111.89,1.26,22.7,59.5,2.07,Hole,Yes,1,0,48.39,824.37,52.4,90.4,Low,Check Energy Usage,64.1
2025-01-26 01:00:00,Spinning,M004,25698.0,Night,0.0134,84.2,177.46,2.02,21.8,55.0,1.91,Float,Yes,0,0,75.14,1365.71,60.4,87.7,High,Continue Production,70.0
2025-01-26 01:30:00,Finishing,M017,42.0,Night,0.0131,82.3,132.81,1.57,24.2,65.2,0.69,Broken Yarn,No,0,0,49.81,1057.5,70.7,94.7,Low,Continue Production,80.6
2025-01-26 02:00:00,Spinning,M002,14919.0,Night,0.0078,90.3,164.67,1.81,23.6,61.2,1.86,Float,No,0,0,72.78,1319.8,68.6,92.4,Medium,Continue Production,75.6
2025-01-26 02:30:00,Weaving,M006,1213.0,Night,0.021,103.5,157.64,1.51,21.4,73.1,3.08,Hole,No,1,0,70.59,1201.3,76.2,86.0,Medium,Check Energy Usage,79.7
2025-01-26 03:00:00,Weaving,M006,1272.0,Night,0.0133,104.8,208.08,1.99,19.8,57.1,1.95,Float,Yes,1,1,82.56,1657.0,81.0,90.0,High,Inspect Machine,85.5
2025-01-26 03:30:00,Dyeing,M015,41.0,Night,0.0239,112.7,248.4,2.17,25.7,94.2,1.84,Hole,No,1,0,111.6,1878.74,85.2,93.9,High,Reduce Machine Speed,85.6
2025-01-26 04:00:00,Knitting,M011,969.0,Night,0.0141,91.5,105.41,1.15,20.3,58.6,1.76,Stain,No,0,0,48.49,846.12,72.5,89.8,Low,Continue Production,74.9
2025-01-26 04:30:00,Finishing,M020,90.0,Night,0.0124,94.8,162.7,1.77,22.1,75.9,1.81,Hole,No,1,0,74.65,1200.46,70.2,90.0,Medium,Optimize Machine Load,74.8
2025-01-26 05:00:00,Spinning,M001,14063.0,Night,0.008,92.4,164.65,1.85,22.8,55.6,1.01,Stain,Yes,0,0,73.3,1269.79,63.5,93.9,Medium,Continue Production,67.3
2025-01-26 05:30:00,Spinning,M002,22033.0,Night,0.0087,95.9,154.68,1.66,20.9,42.0,0.83,Hole,No,0,0,69.28,1083.45,71.2,97.0,Medium,Continue Production,78.9
2025-01-26 06:00:00,Knitting,M012,1670.0,Morning,0.0104,107.8,154.41,1.42,20.1,49.7,1.55,Stain,Yes,1,0,68.63,1130.2,60.4,93.1,Medium,Reduce Machine Speed,71.7
2025-01-26 06:30:00,Dyeing,M015,76.0,Morning,0.0089,122.2,260.12,2.13,26.8,67.0,0.76,Float,No,1,0,115.59,1998.18,93.9,90.9,High,Check Energy Usage,91.0
2025-01-26 07:00:00,Spinning,M003,13001.0,Morning,0.0109,78.0,179.13,2.28,18.8,62.6,2.21,Stain,Yes,1,1,69.93,1310.68,43.6,89.8,High,Schedule Maintenance,56.5
2025-01-26 07:30:00,Spinning,M004,27457.0,Morning,0.0167,70.8,140.36,1.94,22.1,54.9,2.16,Stain,No,1,0,54.49,1085.22,33.5,85.4,Medium,Check Energy Usage,44.6
2025-01-26 08:00:00,Knitting,M012,1312.0,Morning,0.0111,88.0,102.72,1.21,20.4,51.6,1.51,Stain,No,1,0,41.33,817.96,57.9,86.2,Low,Check Energy Usage,61.9
2025-01-26 08:30:00,Spinning,M004,24413.0,Morning,0.0175,70.0,159.99,2.16,20.3,47.0,0.98,Hole,No,1,0,68.44,1197.47,36.0,93.7,Medium,Optimize Machine Load,56.6
2025-01-26 09:00:00,Finishing,M019,109.0,Morning,0.0179,117.7,200.84,1.72,26.8,64.4,0.95,Stain,No,1,0,88.11,1489.63,85.6,93.5,High,Check Energy Usage,84.6
2025-01-26 09:30:00,Knitting,M010,1294.0,Morning,0.0081,116.4,130.1,1.14,22.9,61.8,1.78,Hole,No,1,0,57.37,971.09,87.8,91.2,Low,Optimize Machine Load,84.8
2025-01-26 10:00:00,Spinning,M004,27929.0,Morning,0.013,78.4,138.53,1.73,22.1,46.7,2.41,Broken Yarn,No,0,0,64.17,1015.58,49.6,89.5,Low,Continue Production,60.2
2025-01-26 10:30:00,Spinning,M003,22453.0,Morning,0.024,94.6,188.59,2.11,20.1,52.7,1.49,Hole,No,1,0,85.88,1431.12,62.0,96.3,High,Check Energy Usage,71.4
2025-01-26 11:00:00,Knitting,M009,1273.0,Morning,0.0114,75.2,111.06,1.54,22.1,58.4,2.3,Hole,Yes,1,1,44.38,849.25,53.1,88.0,Low,Schedule Maintenance,63.8
2025-01-26 11:30:00,Spinning,M004,16952.0,Morning,0.021,68.5,129.87,1.81,21.4,48.4,1.3,Stain,No,0,0,56.93,976.07,41.1,91.2,Low,Continue Production,59.6
2025-01-26 12:00:00,Knitting,M011,1383.0,Morning,0.0171,101.4,132.55,1.41,23.0,60.1,2.09,Float,Yes,1,1,53.74,1075.68,74.0,88.9,Low,Inspect Machine,75.4
2025-01-26 12:30:00,Dyeing,M014,66.0,Morning,0.0082,99.9,224.49,2.18,28.4,66.3,1.98,Broken Yarn,No,1,0,96.0,1679.59,64.9,96.5,High,Check Energy Usage,71.1
2025-01-26 13:00:00,Finishing,M020,77.0,Morning,0.0135,109.2,204.53,1.79,25.0,77.3,1.61,Float,Yes,1,1,89.44,1612.13,76.2,93.8,High,Inspect Machine,85.4
2025-01-26 13:30:00,Knitting,M009,935.0,Morning,0.0118,68.4,100.38,1.5,21.1,52.3,1.26,Hole,No,1,0,29.63,722.24,49.1,89.7,Low,Optimize Machine Load,62.1
2025-01-26 14:00:00,Spinning,M002,22103.0,Evening,0.0083,106.7,199.15,1.85,18.8,46.2,1.79,,No,0,0,95.48,1518.44,84.5,88.3,High,Continue Production,87.9
2025-01-26 14:30:00,Dyeing,M013,36.0,Evening,0.0108,82.0,158.41,1.85,25.8,65.2,1.29,Stain,No,0,0,70.54,1252.82,50.2,95.0,Medium,Continue Production,59.6
2025-01-26 15:00:00,Finishing,M018,44.0,Evening,0.0209,99.3,150.12,1.54,26.8,61.8,1.12,Stain,No,1,0,62.32,1187.67,69.4,95.8,Medium,Optimize Machine Load,79.4
2025-01-26 15:30:00,Knitting,M010,877.0,Evening,0.011,88.3,127.06,1.38,20.9,64.0,1.3,,No,1,0,62.47,950.12,56.3,90.6,Low,Reduce Machine Speed,67.3
2025-01-26 16:00:00,Spinning,M002,31760.0,Evening,0.0172,109.2,201.27,1.88,19.8,51.1,2.17,Stain,No,0,0,85.36,1553.87,76.9,91.4,High,Continue Production,81.1
2025-01-26 16:30:00,Spinning,M004,24179.0,Evening,0.0132,79.9,148.94,1.9,20.5,61.1,2.25,Broken Yarn,No,1,0,64.72,1150.28,41.2,84.4,Medium,Reduce Machine Speed,50.2
2025-01-26 17:00:00,Dyeing,M013,69.0,Evening,0.0136,89.7,158.46,1.82,26.8,68.4,1.94,Hole,No,0,0,66.35,1184.28,60.6,91.5,Medium,Continue Production,68.6
2025-01-26 17:30:00,Weaving,M008,542.0,Evening,0.0213,76.1,158.06,2.05,22.9,72.3,2.34,Stain,No,1,1,74.73,1227.47,53.8,89.0,Medium,Inspect Machine,67.5
2025-01-26 18:00:00,Spinning,M001,16916.0,Evening,0.018,88.7,197.65,2.15,22.2,54.1,1.36,Stain,No,1,0,84.77,1578.62,54.9,90.7,High,Optimize Machine Load,60.6
2025-01-26 18:30:00,Finishing,M018,105.0,Evening,0.0152,120.8,212.71,1.77,22.5,51.2,1.08,Float,No,1,0,92.28,1637.59,91.5,98.0,High,Check Energy Usage,90.7
2025-01-26 19:00:00,Knitting,M011,870.0,Evening,0.0118,90.3,125.11,1.47,18.4,63.7,1.61,Hole,Yes,1,0,58.74,974.74,60.7,90.4,Low,Check Energy Usage,66.2
2025-01-26 19:30:00,Finishing,M017,36.0,Evening,0.0168,96.3,162.03,1.75,22.8,74.7,1.56,,No,1,0,72.18,1259.93,74.1,91.3,Medium,Optimize Machine Load,77.2
2025-01-26 20:00:00,Dyeing,M013,51.0,Evening,0.0148,84.5,179.82,2.1,25.8,77.1,1.88,Hole,No,1,1,77.29,1309.99,53.4,88.8,High,Reduce Machine Speed,62.2
2025-01-26 20:30:00,Knitting,M010,920.0,Evening,0.0118,95.8,125.07,1.19,20.8,49.8,0.51,Stain,No,0,0,58.35,970.19,65.4,100.0,Low,Continue Production,76.9
2025-01-26 21:00:00,Weaving,M006,1140.0,Evening,0.0128,93.3,140.45,1.48,20.5,64.2,1.78,Hole,Yes,0,0,70.69,1028.15,56.8,88.6,Medium,Continue Production,66.1
2025-01-26 21:30:00,Finishing,M019,67.0,Evening,0.0147,95.8,200.77,2.12,23.5,69.3,0.81,Stain,No,1,0,87.8,1504.26,60.3,100.0,High,Optimize Machine Load,70.4
2025-01-26 22:00:00,Finishing,M020,79.0,Night,0.0166,93.7,168.57,1.75,25.6,72.4,1.79,Stain,No,1,0,73.12,1369.3,67.7,95.7,Medium,Optimize Machine Load,75.5
2025-01-26 22:30:00,Dyeing,M013,68.0,Night,0.0072,106.3,217.54,2.06,26.1,82.7,1.96,Stain,Yes,1,0,94.44,1645.35,74.4,87.8,High,Optimize Machine Load,79.6
2025-01-26 23:00:00,Knitting,M009,1128.0,Night,0.0179,79.0,110.7,1.43,19.7,44.5,1.58,Float,Yes,1,1,52.95,812.82,50.9,81.9,Low,Schedule Maintenance,53.6
2025-01-26 23:30:00,Weaving,M005,1119.0,Night,0.012,94.8,124.13,1.37,23.6,52.9,1.92,,No,0,0,51.1,990.73,70.4,91.4,Low,Continue Production,78.9
2025-01-27 00:00:00,Dyeing,M014,78.0,Night,0.013,114.6,283.49,2.4,25.8,70.4,1.91,Hole,Yes,1,1,121.07,2119.45,93.0,90.4,High,Schedule Maintenance,89.9
2025-01-27 00:30:00,Dyeing,M014,81.0,Night,0.0183,91.9,169.48,2.01,28.8,64.2,1.87,Hole,No,1,0,66.9,1271.85,55.2,89.1,Medium,Check Energy Usage,62.3
2025-01-27 01:00:00,Dyeing,M016,31.0,Night,0.0168,80.5,167.4,2.02,28.1,69.1,1.07,Hole,No,1,0,67.41,1323.88,58.4,93.5,Medium,Check Energy Usage,68.2
2025-01-27 01:30:00,Knitting,M010,1657.0,Night,0.0135,125.4,174.03,1.41,19.8,52.9,0.84,Hole,No,1,0,72.94,1326.08,96.3,95.9,Medium,Optimize Machine Load,96.0
2025-01-27 02:00:00,Weaving,M006,829.0,Night,0.0102,88.8,141.39,1.62,20.0,53.2,1.52,Stain,No,1,0,60.72,1013.51,55.6,94.4,Medium,Check Energy Usage,66.8
2025-01-27 02:30:00,Dyeing,M013,41.0,Night,0.013,84.7,193.11,2.16,25.8,76.5,1.96,Stain,Yes,1,1,90.31,1491.33,59.2,90.4,High,Schedule Maintenance,67.4
2025-01-27 03:00:00,Finishing,M018,99.0,Night,0.01,105.1,168.08,1.64,24.8,62.5,1.82,,No,1,0,74.59,1263.23,67.6,95.9,Medium,Check Energy Usage,73.8
2025-01-27 03:30:00,Spinning,M002,31920.0,Night,0.0095,109.7,212.03,1.97,21.6,52.8,2.33,Broken Yarn,No,1,1,87.74,1675.14,90.1,90.8,High,Reduce Machine Speed,94.9
2025-01-27 04:00:00,Spinning,M004,33331.0,Night,0.0237,101.6,194.29,1.92,21.4,55.4,1.76,,Yes,0,0,80.83,1454.3,67.7,86.9,High,Continue Production,74.6
2025-01-27 04:30:00,Weaving,M007,730.0,Night,0.0116,90.4,135.37,1.47,19.9,61.7,1.75,Broken Yarn,No,0,0,63.84,1072.21,54.5,88.4,Low,Continue Production,63.9
2025-01-27 05:00:00,Finishing,M020,109.0,Night,0.0236,109.4,207.4,1.92,24.8,82.0,1.56,Hole,No,1,0,93.9,1649.34,73.9,93.4,High,Check Energy Usage,80.9
2025-01-27 05:30:00,Finishing,M018,82.0,Night,0.0208,104.9,160.49,1.62,22.4,80.3,2.18,,No,0,0,69.28,1187.29,67.5,92.8,Medium,Continue Production,71.7
2025-01-27 06:00:00,Finishing,M017,52.0,Morning,0.0193,88.7,127.86,1.5,25.7,64.2,1.33,Float,No,1,0,53.34,965.29,59.4,96.5,Low,Check Energy Usage,75.2
2025-01-27 06:30:00,Spinning,M002,18489.0,Morning,0.0195,80.8,160.4,1.89,22.5,62.7,1.9,Stain,No,0,0,73.63,1236.19,52.8,90.9,Medium,Continue Production,59.1
2025-01-27 07:00:00,Spinning,M004,22294.0,Morning,0.0222,80.4,178.94,2.22,20.0,67.7,2.33,Float,Yes,1,1,73.15,1327.44,41.9,85.3,High,Schedule Maintenance,53.1
